27.86035640047619 , 9.161998494139192 , -30.272675347057383
27.26060060072039 , 9.161998494139192 , -30.872431146813184
26.66084480096459 , 10.961265893406592 , -29.672919547301586
27.26060060072039 , 9.761754293894993 , -32.07194274632479
27.26060060072039 , 9.761754293894993 , -29.672919547301586
27.26060060072039 , 9.161998494139192 , -30.872431146813184
27.86035640047619 , 9.161998494139192 , -30.872431146813184
27.26060060072039 , 9.761754293894993 , -31.472186946568982
27.86035640047619 , 9.761754293894993 , -32.07194274632479
27.86035640047619 , 9.161998494139192 , -31.472186946568982
26.66084480096459 , 10.361510093650793 , -30.872431146813184
26.06108900120879 , 8.562242694383393 , -30.872431146813184
22.462554202673992 , 9.761754293894993 , -33.87121014559219
20.063531003650795 , 10.361510093650793 , -34.470965945347984
22.462554202673992 , 8.562242694383393 , -35.07072174510378
23.66206580218559 , 6.762975295115995 , -34.470965945347984
24.86157740169719 , 4.963707895848595 , -34.470965945347984
27.86035640047619 , 3.764196296336996 , -33.27145434583638
28.46011220023199 , 1.964928897069596 , -33.27145434583638
29.059867999987787 , -1.033850101709402 , -33.27145434583638
29.65962379974359 , -1.033850101709402 , -32.671698546080584
29.059867999987787 , -2.2333617012210016 , -33.87121014559219
28.46011220023199 , -4.032629100488401 , -33.87121014559219
30.25937959949939 , -5.2321407 , -33.27145434583638
29.059867999987787 , -5.2321407 , -32.671698546080584
28.46011220023199 , -10.629942897802199 , -33.27145434583638
31.45889119901099 , -13.028966096825396 , -33.87121014559219
28.46011220023199 , -17.827012494871795 , -32.671698546080584
24.261821601941392 , -22.62505889291819 , -32.671698546080584
23.66206580218559 , -22.62505889291819 , -33.27145434583638
23.06231000242979 , -23.224814692673995 , -32.671698546080584
23.06231000242979 , -22.025303093162393 , -32.671698546080584
21.263042603162393 , -24.42432629218559 , -33.27145434583638
14.665728805848595 , -28.622616890476188 , -33.27145434583638
7.468659208778999 , -28.02286109072039 , -33.27145434583638
3.8701244102442005 , -27.423105290964592 , -32.07194274632479
2.0708570109768014 , -27.423105290964592 , -32.07194274632479
-0.3281661880463975 , -27.423105290964592 , -31.472186946568982
-3.9267009865811966 , -24.42432629218559 , -32.671698546080584
-5.126212586092795 , -23.824570492429793 , -33.87121014559219
-8.724747384627594 , -20.226035693894993 , -33.87121014559219
-8.124991584871793 , -19.026524094383394 , -33.87121014559219
-10.524014783894994 , -16.027745095604395 , -33.87121014559219
-10.524014783894994 , -8.830675498534799 , -32.671698546080584
-9.324503184383392 , -2.2333617012210016 , -33.27145434583638
-8.724747384627594 , 0.7654172975579971 , -33.87121014559219
-9.324503184383392 , 1.964928897069596 , -33.27145434583638
-5.126212586092795 , 7.362731094871794 , -33.87121014559219
-0.3281661880463975 , 9.761754293894993 , -34.470965945347984
3.2703686104884007 , 11.561021693162393 , -33.87121014559219
14.065973006092797 , 12.160777492918191 , -35.07072174510378
20.063531003650795 , 9.761754293894993 , -33.87121014559219
24.86157740169719 , 6.762975295115995 , -35.07072174510378
26.06108900120879 , 4.363952096092795 , -34.470965945347984
29.65962379974359 , -0.43409430195360255 , -35.07072174510378
30.25937959949939 , -19.026524094383394 , -31.472186946568982
29.65962379974359 , -14.828233496092796 , -33.27145434583638
27.26060060072039 , -1.6336059014652022 , -35.07072174510378
24.261821601941392 , 5.563463695604394 , -34.470965945347984
19.463775203894993 , 9.161998494139192 , -32.671698546080584
12.866461406581198 , 12.160777492918191 , -32.671698546080584
4.46988021 , 11.561021693162393 , -32.671698546080584
-2.1274335873137966 , 7.9624868946275935 , -32.07194274632479
-6.325724185604394 , 3.1644404965811965 , -33.27145434583638
-8.724747384627594 , -1.033850101709402 , -33.87121014559219
-10.524014783894994 , -4.032629100488401 , -35.07072174510378
-12.323282183162394 , -10.030187098046397 , -33.27145434583638
-10.524014783894994 , -14.228477696336997 , -31.472186946568982
-10.524014783894994 , -13.628721896581197 , -33.27145434583638
-8.724747384627594 , -19.026524094383394 , -31.472186946568982
-2.1274335873137966 , -24.42432629218559 , -33.27145434583638
2.0708570109768014 , -26.22359369145299 , -33.27145434583638
6.2691476092673994 , -28.622616890476188 , -32.671698546080584
8.668170808290599 , -27.423105290964592 , -32.671698546080584
11.067194007313798 , -27.423105290964592 , -33.27145434583638
12.266705606825397 , -26.823349491208788 , -32.07194274632479
18.864019404139192 , -23.824570492429793 , -31.472186946568982
26.06108900120879 , -19.626279894139195 , -32.671698546080584
27.86035640047619 , -14.828233496092796 , -31.472186946568982
29.65962379974359 , -9.4304312982906 , -30.872431146813184
29.059867999987787 , -2.2333617012210016 , -33.27145434583638
27.86035640047619 , 0.7654172975579971 , -33.87121014559219
24.261821601941392 , 4.963707895848595 , -33.87121014559219
27.86035640047619 , 3.764196296336996 , -33.27145434583638
29.059867999987787 , 0.7654172975579971 , -33.87121014559219
30.25937959949939 , -7.0314080992673995 , -33.27145434583638
29.059867999987787 , -11.229698697557998 , -32.671698546080584
27.86035640047619 , -13.628721896581197 , -32.671698546080584
29.059867999987787 , -16.627500895360196 , -32.07194274632479
26.66084480096459 , -16.627500895360196 , -33.27145434583638
26.06108900120879 , -20.825791493650794 , -32.07194274632479
24.261821601941392 , -22.62505889291819 , -33.87121014559219
20.663286803406592 , -25.623837891697193 , -32.07194274632479
15.865240405360197 , -28.02286109072039 , -31.472186946568982
9.867682407802198 , -28.622616890476188 , -33.27145434583638
6.868903409023199 , -28.02286109072039 , -32.671698546080584
5.0696360097558 , -26.823349491208788 , -33.87121014559219
2.6706128107326013 , -26.823349491208788 , -32.671698546080584
